country_code,gdp_mean,gdp_std,gdp_min,gdp_max,trade_mean,trade_std,trade_min,trade_max,inv_mean,inv_std,inv_min,inv_max,school_mean,school_std,school_min,school_max,popg_mean,popg_std,popg_min,popg_max
SLE,927.5377951522008,124.40230907679295,642.036645844304,1146.81973456475,39.312961416636504,10.736760662637876,21.2566155636984,57.5299628959222,16.269850173935545,9.373776669340053,1.09681037230364,46.5454157294241,121.95601302676528,28.464267143981452,63.2500801086426,163.173554667055,2.828934676726838,1.0367077196279948,2.19611425557566,5.90551884410875
SLV,3556.403998627858,422.14068511191306,2964.89346881406,4355.96037108555,74.23705451602595,6.019133948734295,65.8907385362251,88.7011372097555,18.205598798583235,2.3332599785944246,14.0546154274436,24.4716130568737,106.48819931569179,9.743181678819004,89.0818774059816,121.694122314453,0.2613707091759317,0.14706423863902574,-0.0542809466140504,0.497012728838862
SMR,44381.63919138899,3279.3329468108245,40506.8341853183,51277.3242468583,323.740321552457,22.287377108630093,304.903169667588,370.43607698812,19.365025929552388,4.010625807224846,12.0862064854973,24.0244755743653,94.33233080284893,0.6019303663536291,93.5735735735736,95.1260504201681,0.4141321392401668,1.3652575728072702,-1.50099888558244,2.16366806498297
SOM,452.11042451427056,42.816616589486124,369.617204753489,506.501098879426,78.43678949328958,7.074422329755368,68.6756490932841,90.7576203077526,15.7415735653348,3.065460335842617,12.8456368959279,23.6499068901304,,,,,3.3249427537198373,0.8436158466105548,0.905528519522503,3.88144974373944
SRB,5608.645844262634,1114.0098639762664,3542.35365914848,7862.95387364846,81.53485471103978,23.785047311473388,21.109043880746,131.913292283516,20.193840192789775,4.251182986699286,9.06363107933195,26.3842034681714,100.348998360012,2.054030430530278,95.8957595825195,103.58666229248,-0.5369047134085811,0.4716480880511286,-2.5170575672922,-0.0453495280597072
SSD,1682.8620282024176,599.03510739442,1069.19619080938,2295.07026096006,78.6111618130567,17.584795657682886,50.8112465907463,97.2662973183488,9.923480314589998,2.936424975163155,5.75075637151052,13.7699875260258,80.3634567260742,14.206700549552183,70.3178024291992,90.4091110229492,3.509124940516278,2.4317772689427506,-1.14143555707987,5.41366403885379
STP,1318.3253832023233,87.91990083960123,1214.14114724792,1430.84119299096,81.35660280477899,18.694221629857005,48.6640079711896,114.769955102294,15.81602791871732,4.744785962301785,8.2925116011365,25.7158326122362,113.8943344116212,6.1869625339098135,106.902000427246,122.417999267578,1.9190098314664454,0.2670250061405548,1.51332392108067,2.38327636004872
SUR,8101.265354022806,380.0430269649528,7599.35696921481,8603.90786745855,97.51881759860814,8.45736442235583,87.9206617785298,109.166838523407,43.40937527917076,5.406627970149355,36.2044525973484,50.1880052641474,102.31600238152313,2.309869555245823,98.4763565063477,104.568260192871,1.14542968378912,0.03386241494732503,1.0885764053437,1.17005849053812
SVK,14447.048939703962,3175.6586263878066,8997.21199594319,18964.8298400624,162.21372478176633,25.562474199492762,108.939262958746,204.056318531151,25.670453431936725,3.323613194425308,20.2268098788151,31.4531074581958,100.79755887118253,2.4223718416402225,97.0244369506836,104.609687805176,0.028696039351053214,0.12811496993606938,-0.284860959688394,0.170183855326072
SVN,20622.728488536974,2472.513068208515,16146.1216848394,25275.715967757,136.8251776212591,22.33459989627228,103.280027127626,186.647076274632,24.231875860756936,4.6233271503816535,18.8479088939625,33.2981260591771,99.56409835815425,3.082183794917506,96.4375076293945,110.09203338623,0.27407742554487097,0.23239925220850752,0.0602967792572922,0.903875535210913
SWE,48592.67479622604,3753.1957962294814,41561.7747635857,54304.1877501033,85.73029762515559,6.580685009009774,75.3282174864238,107.111751826512,23.167669441415143,1.6553151111907984,20.4603001983975,26.9218066455024,109.83667165582825,9.754995454360724,97.7859420776367,123.754661560059,0.7340173384927751,0.31954244683673066,0.160575484575313,1.34744505956262
SWZ,3557.9417256272764,146.9000582292785,3332.11983927912,3759.67106964666,87.99747628227847,2.843017125686919,84.0140188426878,92.5715871298334,18.12906786261864,2.1319971791009853,15.2902282173586,22.0925604538439,122.98817131711462,2.3879202602003566,117.195740765085,124.645792886943,0.8119090166200362,0.2381791475699894,0.54369252057836,1.15567266949473
SYC,14049.359226255412,2713.384548556686,10412.0868936027,19481.6461053742,184.9955085541071,21.555740414919484,149.54093675029,222.178254853141,26.716344271793044,7.530905840380953,10.9629831806923,40.395100282651,116.54094627526167,8.5437250921438,97.7654776547765,132.235879426397,0.957199883149439,1.276283295752062,-2.62865635521684,3.05738532610948
TCD,867.1322866060937,139.47765816149803,530.600331266396,1016.42152061942,61.77565105360764,21.25131819225398,40.6428170621932,126.350807849912,25.451285812735755,10.90375987363465,17.7039292404167,60.1561730301281,79.24370683990718,10.339703208600968,61.5406112670898,98.3155212402344,3.5150140378517385,0.29809312207343097,3.13868697646131,4.4546309402426
TGO,771.4654584964152,94.79279852298819,650.046681355874,970.535975822983,62.106642304885305,8.570642512111991,48.8080041114183,82.1477877564195,22.40457817780369,5.675873137919917,14.4916428488121,35.5641648807502,117.23456348317191,6.072492284283925,107.236228942871,126.10501578594,2.3814457295727993,0.4933763117883356,1.65504210377245,3.22903074698961
THA,5120.483193077088,916.2314496767624,3514.71662970608,6434.53770518034,124.98150153050683,10.410536926605293,97.6624419371158,140.437011540931,25.073225196194738,2.623873488338048,20.6363983767118,30.4207508630674,99.10215718806272,4.193534799791756,89.2488479614258,104.941299438477,0.613205631933816,0.30760613527577474,0.0111485454856964,1.13127017975852
TJK,834.1957936152805,259.22101234876544,429.537300984643,1325.75545290849,94.26041840709038,39.54326223679604,49.9378160689555,175.351206134214,25.172225484584086,10.588178784443897,9.13672029235099,44.6894530560362,96.42220471559185,3.004511150400465,90.3201599121094,100.404687742152,2.1510646817574037,0.30812837336052046,1.22252956506886,2.55779351442662
TKM,2724.750628287898,533.1226530983898,2256.40240323977,3647.67813083756,73.41662522928041,20.9249787630444,52.4473010022922,104.95217927132,28.18049054064224,8.407855552153743,18.6,46.6,,,,,1.935717948930782,0.05569122561678412,1.85993465591178,2.00333203545625
TLS,1249.9992753829322,290.4809454744668,897.573763670928,2015.82039246197,109.1481690885004,38.6706448900033,58.6347507796182,180.403744337855,31.845723655747634,15.372492235385787,10.6054855889013,70.3349318094574,125.43173088969554,9.214421310357883,110.606703667428,151.196975708008,2.1520978395051698,3.4724469601507226,-11.356645253535,8.63046111911907
TON,4092.124817167629,342.28764550503377,3630.76096995072,4647.0077529158,75.63934717466755,7.821902524380065,61.508239295468,88.045385533046,25.169178395461575,4.70326790410547,20.0226658814699,36.4235322935616,113.37627296710224,3.2924361989710746,106.535737282679,117.967819213867,0.12581120940658988,0.3979556803413457,-0.539650395978897,0.616444657597358
TUN,3677.8669867441936,416.44979122002263,2864.54703666618,4153.27978615515,95.2064710989814,9.321601407649146,82.390340709916,116.095794384146,22.492366267648332,3.4758540776574858,12.6882289097848,26.1793463195827,106.81507388028236,3.631290068719934,102.377777099609,114.567306518555,0.9879407680991811,0.15728920872747837,0.585173208533683,1.18925109300243
TUR,9559.807674011861,2495.423862841625,5906.92348536699,14273.5747654873,53.49327112393566,8.624691270002582,42.3746746988077,79.8982722314341,28.86720022937293,4.477774120373676,19.6143621979648,38.602139717568,104.93705749511717,3.472309746758181,97.4918975830078,114.724349975586,1.1927197343654803,0.27770058794463914,0.160856263475951,1.51943093763293
TZA,829.6769382642668,170.49701479685373,555.348083496094,1070.58532714844,38.43125364573772,9.24403373463631,23.9891151549808,56.1661241821809,31.86419183113171,7.39032378603322,17.462796824131,41.0677624080732,94.33715281729475,10.100835546193382,69.492431640625,109.176727294922,2.888593838097854,0.24856350804036773,2.46693695085578,3.40729531415315
UGA,757.1806613616322,144.221699000584,509.19755319016,933.094056370423,39.336292034775425,5.527106217432291,31.2093620232119,56.2582682050634,23.930865733332958,3.0282900947284817,19.3020594186146,31.9739798099079,120.48233166862937,10.067002081992143,104.249229431152,136.626251220703,3.0876561551561537,0.18648964791928022,2.86955163863091,3.49059590870242
UKR,2165.431205417801,313.02107601953395,1409.22265625,2567.69409179688,97.0403246613806,9.104535268400825,79.1564523761815,115.735714934593,19.087166847162514,4.583445417850266,8.93229932738453,27.781165374794,99.21268611418327,10.243428552538058,87.4091952779085,127.055168151855,-0.8556132169123665,1.490709102170941,-7.61932022603164,-0.180396113217713
URY,14483.223573264719,3014.383972672828,9806.7713064359,18249.2912168828,51.64024596755253,7.823739816031454,36.3095126435057,65.2080950071821,18.086153236789887,2.9652642846232697,13.0729059521491,23.2080945884283,109.07979348812934,2.0913887368772723,104.354154032747,111.688217163086,0.1791721224713135,0.13677230681245617,-0.170369337727093,0.373944815859448
USA,54972.12667626419,4474.976708678221,48597.4246124122,64322.2332819139,26.63163978023817,2.586607725111044,22.2863842136065,30.842478575914,21.337315687730058,1.475173953384571,17.768753245858,23.6783666531655,100.20981181751603,1.5288272710640523,96.9717330932617,101.8740234375,0.7816295057678025,0.214843387320792,0.157323851413364,1.11276899679534
UZB,2590.4424850228456,900.1375482934802,1397.01202350998,4109.08421031655,54.34849318029296,15.985164558137557,25.6926479568511,79.7479920348578,27.621417068505444,5.125788025334196,19.6000122865217,37.5511039982581,97.01381844875006,1.2578429562576998,93.9099780290139,99.1522369384766,1.5474305364921175,0.24822555654087733,1.21591389648504,2.00999064709715
VEN,2913.8646076743107,1388.0963839168787,1255.86457068119,4642.55149314778,47.07193189514545,14.41806759905835,26.0905679013051,64.0956340956341,13.224882883490894,9.04905427203352,4.27688895929035,31.7622950819672,100.55998338971831,4.403036565410103,95.0507202148438,109.259559631348,-0.3079879586240773,1.5417001490037816,-2.96041293052007,1.25510683013417
VNM,2239.6347314571535,735.9122877982937,1212.19657794381,3617.66311280437,141.41471946177586,21.851089553209157,111.417094419512,186.675832836814,33.2282983777243,2.5771305453476963,29.6099138223826,39.5662708970146,104.43878103513018,3.3651831396214265,100.057693481445,113.529556274414,1.1628832929268704,0.25884534552204086,0.750756665157789,1.82745521345807
VUT,3130.4550466505443,157.31748453871774,2784.99720920365,3349.5593410421,90.78946554122716,11.967006753136918,60.1426638378911,108.489179063187,25.036654830962753,7.620848640665687,16.3587697259307,41.7403070343952,118.59311260336264,4.455417627927941,112.03441619873,125.506535236654,2.3568685044776934,0.11166594598502272,2.16980126854337,2.53915174529987
WSM,4154.179563902936,184.6223158862272,3875.94291686166,4466.08075482035,75.82059384421824,7.182612877642618,59.7697795919357,83.3310795816457,31.506833429875808,8.738681583475495,9.01812018037557,40.299132906469,104.8697007979527,1.912902961633623,101.994834813153,107.650732168777,0.8876012416354181,0.10770353450153965,0.690847424147793,1.05329202031498
XKX,3531.463403799616,661.573450649838,2543.5980687089,4666.38918595784,82.80901104146508,9.91196782013535,74.0204422546574,110.012031619226,33.528301356027455,2.636631511129284,27.8460008694681,37.2836774320662,,,,,-0.14544512530505435,0.6218735806939858,-1.36150828171389,0.843388368514639
YEM,1947.049139711858,420.6511300865183,1079.32938366255,2356.19960422096,63.40202858960127,15.980347021486432,30.3676590844637,82.0761626564135,12.160593985707608,6.83940604429205,1.42925784388708,20.7266658273967,76.98986261541194,4.038180127949651,68.9851608276367,82.0730895996094,3.067771272323307,0.09854275265572075,2.93369063852526,3.25064888639941
ZAF,5715.9845660046,478.87808618241047,4700.87555500704,6170.87670863373,53.89070860357614,5.453392223180249,45.6435752240041,65.9745237996233,16.944736629808283,2.1667806648477397,12.3455441478462,21.2872491181391,100.80297770062994,3.7104937770315236,92.5673980712891,107.31211891045,1.255763897335312,0.34704758963387683,0.653837462693277,2.00988840160514
ZMB,1273.6767437324377,42.45146538467529,1183.41712409199,1321.25045711573,75.116582863499,5.301210761392326,67.9009190299719,86.2085111934645,34.81637266091188,4.726224051004544,26.980508150543,42.8051164515408,105.95371692187827,5.025706237841675,98.7950035279193,111.618507192772,3.0874813710517137,0.1995370464101124,2.76365042984169,3.46192274224024
ZWE,1278.4219561803445,227.08959020061076,803.044944654991,1690.14666163116,64.96193240356558,19.000704966652346,31.8225698755474,109.523540063377,9.329610344104434,4.472618441187025,1.52390049060044,18.7628395343529,100.12770456353131,8.214974523677098,92.7846905815791,116.904830932617,1.3486902238737672,0.29135751617515865,0.669179057812887,1.7726514046574
